period,order_count,total_sales,avg_order_value,std_order_value,total_quantity,avg_quantity,unique_customers,avg_delivery_time,std_delivery_time,avg_rating,date,day_of_week,month,week_of_year,cat_sales_Baby Care,cat_sales_Cold Drinks & Juices,cat_sales_Dairy & Breakfast,cat_sales_Fruits & Vegetables,cat_sales_Grocery & Staples,cat_sales_Household Care,cat_sales_Instant & Frozen Food,cat_sales_Personal Care,cat_sales_Pet Care,cat_sales_Pharmacy,cat_sales_Snacks & Munchies,seg_sales_Inactive,seg_sales_New,seg_sales_Premium,seg_sales_Regular,delivery_On_Time,delivery_Significantly_Delayed,delivery_Slightly_Delayed,sentiment_Negative,sentiment_Neutral,sentiment_Positive,payment_Card,payment_Cash,payment_UPI,payment_Wallet,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_ma_7,total_sales_std_7,total_sales_min_7,total_sales_max_7,total_sales_ma_14,total_sales_std_14,total_sales_min_14,total_sales_max_14,total_sales_ma_30,total_sales_std_30,total_sales_min_30,total_sales_max_30,total_sales_mom_growth,total_sales_yoy_growth
2024-02-20,11,23894.52,2172.229090909091,1262.1280853737037,22,2.0,11,6.545454545454546,6.121497143079239,3.8181818181818183,2024-02-20,1,2024-02-20,8,0.0,2717.79,2966.15,918.58,1422.49,0.0,6908.55,0.0,5474.860000000001,3486.1,0.0,8181.950000000001,2966.15,6314.7,6431.719999999999,6.0,1.0,4.0,3.0,3.0,5.0,7923.28,10726.720000000001,0.0,5244.52,11838.210000000001,22753.6,21923.56,8568.25,16947.38142857143,7213.917739396583,8848.9,27044.2,19452.157142857144,7510.328855193028,8848.9,33523.08,19495.317,6657.9498901560155,6353.5,33523.08,1.018423393401536,0.1142036186815063
2024-02-21,12,29935.170000000002,2494.5975000000003,1492.6176884808478,23,1.9166666666666667,12,1.0833333333333333,4.718596350097295,4.0,2024-02-21,2,2024-02-21,8,11074.23,5525.38,3092.96,4167.82,1639.5,0.0,0.0,0.0,1541.22,2894.06,0.0,3790.2200000000003,1893.67,15152.710000000001,9098.57,9.0,0.0,3.0,1.0,4.0,7.0,7027.79,4573.95,7868.3099999999995,10465.12,23894.52,9468.44,9304.44,23532.34,19871.2,7801.182994888232,8848.9,29935.170000000002,20925.780714285713,7389.082273601588,8848.9,33523.08,19708.744666666666,6890.390710975791,6353.5,33523.08,0.2528048272156127,0.19486746765773377
2024-02-22,7,16554.52,2364.9314285714286,1327.553019586896,16,2.2857142857142856,7,3.142857142857143,6.768273325562718,3.5714285714285716,2024-02-22,3,2024-02-22,8,0.0,616.45,1327.61,0.0,0.0,0.0,0.0,1303.23,9045.099999999999,0.0,4262.13,0.0,3797.0199999999995,5565.360000000001,7192.139999999999,5.0,0.0,2.0,2.0,2.0,3.0,3279.72,5765.379999999999,1944.06,5565.360000000001,29935.170000000002,8848.9,21445.38,8919.3,20972.00285714286,6405.4356752519625,11838.210000000001,29935.170000000002,20576.433571428573,7477.712051598714,8848.9,33523.08,19963.251999999997,6613.572350694561,6353.5,33523.08,-0.4469876068851455,-0.5061754468861452
2024-02-23,9,15409.789999999999,1712.1988888888889,1690.2914560545796,22,2.4444444444444446,9,9.0,10.688779163215974,3.6666666666666665,2024-02-23,4,2024-02-23,8,0.0,0.0,6075.7699999999995,876.11,0.0,0.0,2790.52,2945.1099999999997,0.0,0.0,2722.28,3598.3900000000003,1013.58,9732.949999999999,1064.87,5.0,2.0,2.0,2.0,2.0,5.0,4247.23,2925.05,0.0,8237.51,16554.52,27044.2,25053.13,20933.14,19309.944285714282,6067.772792949804,11838.210000000001,29935.170000000002,19887.62357142857,7477.768454154471,8848.9,33523.08,19779.140333333333,6662.342081138332,6353.5,33523.08,-0.06914909039948014,-0.3692141184984882
2024-02-24,10,17708.809999999998,1770.8809999999999,1589.7099160080886,22,2.2,10,5.2,9.68159766429763,3.1,2024-02-24,5,2024-02-24,8,0.0,0.0,0.0,7162.389999999999,5434.25,1207.28,1460.67,1694.1599999999999,750.06,0.0,0.0,4302.99,6662.81,5952.37,790.64,7.0,1.0,2.0,4.0,4.0,2.0,4151.65,8144.5599999999995,859.04,4553.56,15409.789999999999,20740.65,33523.08,25620.53,18876.824285714287,6056.824823018122,11838.210000000001,29935.170000000002,18758.032857142854,6372.29084347395,8848.9,29935.170000000002,19515.416333333334,6579.21277699196,6353.5,33523.08,0.14919216939361268,0.030217477176327945
2024-02-25,7,20579.97,2939.9957142857143,1313.608446238289,12,1.7142857142857142,7,8.857142857142858,6.067085281214021,2.7142857142857144,2024-02-25,6,2024-02-25,8,3379.0,0.0,0.0,2534.24,0.0,486.28,0.0,7952.82,0.0,0.0,6227.63,6227.63,6602.07,5216.03,2534.24,2.0,1.0,4.0,2.0,5.0,0.0,4162.03,7263.99,5774.950000000001,3379.0,17708.809999999998,16796.75,24429.510000000002,19907.28,19417.284285714286,6008.88340749443,11838.210000000001,29935.170000000002,18483.065714285716,6189.1622564406425,8848.9,29935.170000000002,19537.839333333333,6581.740194977218,6353.5,33523.08,0.16213172991296454,-0.09552905913789456
2024-02-26,5,6050.47,1210.094,1184.6696811474496,10,2.0,5,7.6,9.813256340277675,2.6,2024-02-26,0,2024-02-26,9,0.0,0.0,0.0,0.0,4217.5,0.0,0.0,186.08,0.0,0.0,1646.89,186.08,242.57,0.0,5621.820000000001,3.0,1.0,1.0,3.0,1.0,1.0,3043.32,0.0,0.0,3007.15,20579.97,11838.210000000001,17189.39,22339.55,18590.464285714286,7450.771959588828,6050.47,29935.170000000002,17687.428571428572,7027.461427707794,6050.47,29935.170000000002,18994.87,7001.169591444872,6050.47,33523.08,-0.7060020009747342,-0.3609855477776698
2024-02-27,14,25697.64,1835.5457142857142,1021.0569351767449,29,2.0714285714285716,14,2.2142857142857144,5.699913243989858,3.5,2024-02-27,1,2024-02-27,9,950.6,0.0,4031.66,0.0,4222.049999999999,852.02,869.51,0.0,2094.28,4911.3,7766.219999999999,8028.99,12714.529999999999,869.51,4084.61,11.0,0.0,3.0,5.0,4.0,5.0,2187.13,4843.41,13037.04,5630.0599999999995,6050.47,23894.52,22753.6,13942.810000000001,18848.052857142855,7691.970849218276,6050.47,29935.170000000002,17897.717142857146,7231.799859774698,6050.47,29935.170000000002,19386.697666666667,7037.517297376511,6050.47,33523.08,3.2472138528081285,1.90404909084745
2024-02-28,7,10654.25,1522.0357142857142,1919.0195718808877,20,2.857142857142857,7,4.714285714285714,9.894683517160209,3.142857142857143,2024-02-28,2,2024-02-28,9,183.76,223.27,0.0,326.56,0.0,0.0,486.28,7249.58,0.0,0.0,2184.8,2184.8,183.76,223.27,8062.42,4.0,1.0,2.0,3.0,2.0,2.0,2408.07,0.0,2446.3599999999997,5799.820000000001,25697.64,29935.170000000002,9468.44,20400.2,16093.635714285714,6404.491072879637,6050.47,25697.64,17982.41785714286,7131.731604911603,6050.47,29935.170000000002,19061.832666666665,7211.903901955014,6050.47,33523.08,-0.5853996709425457,-0.6060430702331738
2024-02-29,5,12857.27,2571.454,1820.911100419238,10,2.0,5,5.8,9.57601169589929,2.4,2024-02-29,3,2024-02-29,9,2319.89,0.0,995.98,0.0,0.0,854.66,0.0,0.0,3480.03,0.0,5206.71,2319.89,0.0,6202.6900000000005,4334.6900000000005,2.0,0.0,3.0,5.0,0.0,0.0,7057.35,0.0,3480.03,2319.89,10654.25,16554.52,8848.9,19217.48,15565.457142857142,6511.705817271705,6050.47,25697.64,18268.73,6810.055297444076,6050.47,29935.170000000002,18849.825666666668,7300.11606329732,6050.47,33523.08,0.20677382265293187,-0.3800931986220297
2024-03-01,8,12714.92,1589.365,1026.1076200449374,17,2.125,8,3.125,8.708575412447532,3.25,2024-03-01,4,2024-03-01,9,0.0,0.0,3395.38,1454.36,0.0,1704.88,0.0,2379.87,1485.67,549.47,1745.29,4881.05,3199.94,2294.76,2339.17,7.0,1.0,0.0,3.0,3.0,2.0,2339.17,5690.14,1495.06,3190.55,12857.27,15409.789999999999,27044.2,20404.66,15180.475714285714,6601.486331945372,6050.47,25697.64,17245.21,6457.367397219778,6050.47,29935.170000000002,18593.500999999997,7378.22431979512,6050.47,33523.08,-0.011071557181267955,-0.24301308288805867
2024-03-02,8,16595.5,2074.4375,1570.463418692075,14,1.75,8,7.625,7.799954212319821,3.875,2024-03-02,5,2024-03-02,9,3963.77,3078.59,5571.32,0.0,0.0,0.0,1402.9,1577.75,0.0,1001.17,0.0,3963.77,1091.67,1526.64,10013.42,4.0,1.0,3.0,2.0,1.0,5.0,7166.1,0.0,6934.83,2494.57,12714.92,17708.809999999998,20740.65,20975.57,15021.43142857143,6543.578081094517,6050.47,25697.64,16949.127857142856,6379.326197424084,6050.47,29935.170000000002,18447.498666666666,7372.796886875114,6050.47,33523.08,0.3051989316488031,0.4018588958972682
2024-03-03,12,26268.55,2189.045833333333,1303.818017979631,24,2.0,12,7.666666666666667,9.948351469952044,3.4166666666666665,2024-03-03,6,2024-03-03,9,381.39,0.0,8252.69,0.0,0.0,893.81,0.0,0.0,8862.1,0.0,7878.56,9047.5,3340.8,10993.2,2887.05,6.0,2.0,4.0,4.0,1.0,7.0,8113.49,1415.5500000000002,1591.23,15148.28,16595.5,20579.97,16796.75,21013.21,15834.085714285715,7614.547051678666,6050.47,26268.55,17625.685,6847.04108834078,6050.47,29935.170000000002,18622.67666666667,7497.243708421404,6050.47,33523.08,0.5828718628543883,0.09935458004596875
2024-03-04,12,26393.48,2199.4566666666665,1571.2385884583557,19,1.5833333333333333,12,2.4166666666666665,8.638795510879273,3.0833333333333335,2024-03-04,0,2024-03-04,10,0.0,1956.01,715.72,4301.25,900.93,1816.98,4412.99,0.0,9587.62,0.0,2701.98,1616.65,11863.34,71.84,12841.650000000001,9.0,1.0,2.0,7.0,3.0,2.0,3232.26,12707.61,0.0,10453.61,26268.55,6050.47,11838.210000000001,31527.35,18740.23,7124.487230484257,10654.25,26393.48,18665.347142857143,7003.913360724103,6050.47,29935.170000000002,18451.54766666667,7246.943398584975,6050.47,33523.08,0.004755877275296916,-0.11831200557738608
2024-03-05,6,13403.17,2233.8616666666667,1354.5184861258506,14,2.3333333333333335,6,3.3333333333333335,6.15358973824764,3.0,2024-03-05,1,2024-03-05,10,0.0,0.0,679.28,0.0,1872.54,4030.23,2997.71,769.7,0.0,3053.71,0.0,3053.71,2642.24,7027.9400000000005,679.28,4.0,0.0,2.0,1.0,3.0,2.0,3053.71,4030.23,6319.23,0.0,26393.48,25697.64,23894.52,15518.83,16983.87714285714,6621.116947665018,10654.25,26393.48,17915.965,6962.51866401227,6050.47,29935.170000000002,18381.02566666667,7286.651834181732,6050.47,33523.08,-0.4921787502064904,-0.1903619072011753
2024-03-06,7,17580.46,2511.4942857142855,874.4979615348291,16,2.2857142857142856,7,1.4285714285714286,5.159365040297849,2.857142857142857,2024-03-06,2,2024-03-06,10,0.0,3268.84,0.0,3109.5,0.0,6302.42,0.0,0.0,1574.46,1205.58,2119.66,3109.5,3376.87,1205.58,9888.51,5.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,5705.59,11874.869999999999,13403.17,10654.25,29935.170000000002,6353.5,17973.335714285717,6006.5751652358795,12714.92,26393.48,17033.485714285714,6044.356293425508,6050.47,26393.48,18755.257666666665,6927.062366008419,6050.47,33523.08,0.31166433015473194,0.14086304875017763
2024-03-07,3,6221.04,2073.68,1679.9017348940386,7,2.3333333333333335,3,0.3333333333333333,3.511884584284246,4.0,2024-03-07,3,2024-03-07,10,0.0,0.0,1354.81,872.83,0.0,0.0,3993.4,0.0,0.0,0.0,0.0,872.83,0.0,0.0,5348.21,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3993.4,1354.81,872.83,17580.46,12857.27,16554.52,21923.56,17025.302857142855,7327.171275116358,6221.04,26393.48,16295.380000000001,6702.45381332493,6050.47,26393.48,18231.840333333337,7264.441263725694,6050.47,33523.08,-0.6461389519955678,-0.6487036678353881
2024-03-08,11,23313.53,2119.411818181818,1257.389807305739,23,2.090909090909091,11,5.363636363636363,9.2873325263256,4.090909090909091,2024-03-08,4,2024-03-08,10,4343.49,0.0,2124.26,0.0,2010.44,2466.81,0.0,1640.42,1450.75,6180.9400000000005,3096.42,2062.9,5423.8,8600.960000000001,7225.870000000001,7.0,1.0,3.0,0.0,4.0,7.0,3556.32,12612.25,0.0,7144.96,6221.04,12714.92,15409.789999999999,9304.44,18539.39,7382.860945699385,6221.04,26393.48,16859.932857142856,6950.4045999113,6050.47,26393.48,18698.81,7119.604726577894,6050.47,33523.08,2.7475293520054525,0.1328262383278498
2024-03-09,8,20671.22,2583.9025,913.8760911438079,13,1.625,8,-0.875,3.6030740843261686,3.0,2024-03-09,5,2024-03-09,10,2399.6,0.0,9247.119999999999,0.0,3007.93,0.0,0.0,2979.95,3036.62,0.0,0.0,0.0,11620.49,517.77,8532.96,8.0,0.0,0.0,3.0,3.0,2.0,10932.56,3007.93,3550.8,3179.93,23313.53,16595.5,17708.809999999998,21445.38,19121.635714285716,7364.698848508912,6221.04,26393.48,17071.533571428572,7022.95183688521,6050.47,26393.48,18673.004666666668,7110.703804840315,6050.47,33523.08,-0.11333804876395803,2.4164651671688318
2024-03-10,11,18267.74,1660.7036363636364,1099.5611172306224,24,2.1818181818181817,11,5.636363636363637,8.980787574291325,3.4545454545454546,2024-03-10,6,2024-03-10,10,0.0,0.0,1804.99,7476.79,880.72,0.0,4419.76,703.11,0.0,0.0,2982.37,3578.17,9576.05,0.0,5113.5199999999995,8.0,1.0,2.0,3.0,4.0,4.0,9696.529999999999,1403.83,2839.34,4328.04,20671.22,26268.55,20579.97,25053.13,17978.662857142856,6657.561868453821,6221.04,26393.48,16906.374285714286,6961.0121939321825,6050.47,26393.48,18446.825,7007.93804180991,6050.47,33523.08,-0.11627180205135446,-0.28912771756472566
2024-03-11,9,19038.03,2115.3366666666666,1018.2879193405959,20,2.2222222222222223,9,5.555555555555555,8.03291838485726,3.4444444444444446,2024-03-11,0,2024-03-11,11,5010.48,0.0,1856.94,0.0,0.0,374.68,0.0,6216.360000000001,5579.57,0.0,0.0,1596.72,7209.76,374.68,9856.869999999999,4.0,1.0,4.0,3.0,3.0,3.0,8414.64,2226.74,6799.93,1596.72,18267.74,26393.48,6050.47,33523.08,16927.884285714284,5605.398322839782,6221.04,23313.53,17834.057142857142,6230.007663833323,6221.04,26393.48,17963.99,6406.588316207965,6050.47,29935.170000000002,0.04216668290658809,0.7868953703920969
2024-03-12,6,13918.47,2319.745,1737.8836645385675,15,2.5,6,7.166666666666667,9.948199167018455,3.8333333333333335,2024-03-12,1,2024-03-12,11,0.0,3604.38,0.0,0.0,0.0,3929.07,0.0,264.89,0.0,5292.69,827.44,1462.4,7699.5599999999995,827.44,3929.07,2.0,1.0,3.0,2.0,1.0,3.0,0.0,4193.96,6120.13,3604.38,19038.03,13403.17,25697.64,24429.510000000002,17001.498571428572,5554.547270058478,6221.04,23313.53,16992.687857142857,5871.405262675366,6221.04,26393.48,17613.622,6327.73695147576,6050.47,29935.170000000002,-0.2689122771631308,0.08253696157893531
2024-03-13,8,23159.26,2894.9075,1065.1791756554387,16,2.0,8,1.25,5.092010548749033,3.0,2024-03-13,2,2024-03-13,11,0.0,3835.73,1342.89,0.0,4612.79,6354.17,7013.68,0.0,0.0,0.0,0.0,11626.47,0.0,0.0,11532.79,6.0,0.0,2.0,3.0,2.0,3.0,0.0,18684.68,1342.89,3131.69,13918.47,17580.46,10654.25,17189.39,17798.469999999998,6031.233394057956,6221.04,23313.53,17885.902857142857,5783.500083982185,6221.04,26393.48,17812.61766666667,6407.3060202094,6050.47,29935.170000000002,0.6639228305984781,0.8214239649168062
2024-03-14,7,16355.2,2336.457142857143,1476.2210867359297,13,1.8571428571428572,7,0.0,2.7688746209726918,3.857142857142857,2024-03-14,3,2024-03-14,11,0.0,3909.27,0.0,3876.32,0.0,0.0,1876.69,4660.400000000001,1155.09,0.0,877.43,1876.69,9494.12,4984.39,0.0,7.0,0.0,0.0,1.0,2.0,4.0,7705.620000000001,831.1,0.0,7818.4800000000005,23159.26,6221.04,12857.27,22753.6,19246.207142857143,3455.170052880715,13918.47,23313.53,18135.755,5622.874226676858,6221.04,26393.48,17599.337666666666,6343.336584617174,6050.47,29935.170000000002,-0.2937943613051539,-0.014479828869271794
2024-03-15,15,35743.57,2382.904666666667,1376.9508906787316,32,2.1333333333333333,15,4.533333333333333,7.219682092987858,4.133333333333334,2024-03-15,4,2024-03-15,11,6621.0,4345.36,0.0,4265.84,6778.5,6269.79,0.0,0.0,0.0,3022.44,4440.64,7414.33,2562.79,4979.04,20787.41,9.0,2.0,4.0,1.0,6.0,8.0,18154.05,8365.51,3022.44,6201.57,16355.2,23313.53,12714.92,9468.44,21021.92714285714,7131.815990722407,13918.47,35743.57,19780.658571428572,7091.636882457281,6221.04,35743.57,18475.175333333333,6965.403603168986,6050.47,35743.57,1.1854560017609077,0.36069824942754747
2024-03-16,11,19555.329999999998,1777.7572727272725,979.3550559944122,19,1.7272727272727273,11,1.5454545454545454,5.989384548743491,4.090909090909091,2024-03-16,5,2024-03-16,11,1388.01,2280.99,4043.72,643.87,5638.57,212.14,0.0,0.0,2657.42,2690.61,0.0,6464.9,0.0,7639.969999999999,5450.46,9.0,0.0,2.0,0.0,5.0,6.0,5615.47,2906.13,11033.73,0.0,35743.57,20671.22,16595.5,8848.9,20862.514285714286,7153.400361825271,13918.47,35743.57,19992.075,7033.255395161278,6221.04,35743.57,18832.05633333333,6725.323243512343,6050.47,35743.57,-0.4528993606402495,-0.25908481943267814
2024-03-17,2,1357.9499999999998,678.9749999999999,10.500535700620206,3,1.5,2,13.5,23.33452377915607,2.5,2024-03-17,6,2024-03-17,11,0.0,0.0,686.4,0.0,0.0,671.55,0.0,0.0,0.0,0.0,0.0,0.0,671.55,686.4,0.0,1.0,1.0,0.0,1.0,1.0,0.0,671.55,0.0,686.4,0.0,19555.329999999998,18267.74,26268.55,27044.2,18446.829999999998,10326.93307831032,1357.9499999999998,35743.57,18212.746428571427,8350.859894345844,1357.9499999999998,35743.57,17975.848,7257.769953896211,1357.9499999999998,35743.57,-0.9305585740562803,-0.8986844157016587
2024-03-18,4,3717.87,929.4675,747.4229630481436,8,2.0,4,2.75,11.7011395456454,3.5,2024-03-18,0,2024-03-18,12,0.0,0.0,0.0,1671.67,1439.58,504.18,0.0,102.44,0.0,0.0,0.0,504.18,0.0,0.0,3213.69,3.0,1.0,0.0,1.0,1.0,2.0,1439.58,504.18,0.0,1774.1100000000001,1357.9499999999998,19038.03,26393.48,20740.65,16258.235714285713,11711.364932070399,1357.9499999999998,35743.57,16593.06,8827.530606056349,1357.9499999999998,35743.57,17408.422000000002,7686.908160546649,1357.9499999999998,35743.57,1.7378548547442838,-0.7885225983847977
2024-03-19,8,20084.66,2510.5825,1466.260015586302,15,1.875,7,3.375,8.416607731995457,3.75,2024-03-19,1,2024-03-19,12,0.0,9591.55,2982.31,0.0,310.69,0.0,1275.19,3402.24,0.0,0.0,2522.68,5156.429999999999,11945.92,2982.31,0.0,6.0,1.0,1.0,1.0,3.0,4.0,5241.37,6384.549999999999,8458.74,0.0,3717.87,13918.47,13403.17,16796.75,17139.12,11737.913860475084,1357.9499999999998,35743.57,17070.309285714287,8822.418959364015,1357.9499999999998,35743.57,17518.019000000004,7701.311838803764,1357.9499999999998,35743.57,4.402195343032435,2.228505201702609
2024-03-20,3,5698.04,1899.3466666666666,1735.864940377947,5,1.6666666666666667,3,10.0,8.18535277187245,4.666666666666667,2024-03-20,2,2024-03-20,12,0.0,0.0,0.0,0.0,0.0,3835.31,0.0,1381.1,481.63,0.0,0.0,0.0,3835.31,1862.73,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,5698.04,20084.66,23159.26,17580.46,11838.210000000001,14644.66,12095.258312531663,1357.9499999999998,35743.57,16221.565,9326.715600933905,1357.9499999999998,35743.57,17313.346666666668,7935.496133109911,1357.9499999999998,35743.57,-0.7162989067278211,-0.7555908521789707
2024-03-21,7,17708.6,2529.7999999999997,1484.8823800669645,17,2.4285714285714284,7,4.857142857142857,10.221359521912458,3.5714285714285716,2024-03-21,3,2024-03-21,12,1639.04,0.0,0.0,1579.28,6315.0,4464.71,307.23,0.0,3403.34,0.0,0.0,10373.94,1579.28,5755.38,0.0,5.0,1.0,1.0,3.0,3.0,1.0,10006.95,5755.38,307.23,1639.04,5698.04,16355.2,6221.04,23894.52,14838.002857142857,12137.900373694103,1357.9499999999998,35743.57,17042.105,8873.529698544431,1357.9499999999998,35743.57,17107.14933333333,7838.366583066312,1357.9499999999998,35743.57,2.1078405907996434,-0.1433210037917454
2024-03-22,8,17829.14,2228.6425,1365.5077539744277,13,1.625,8,0.375,5.423164600647327,3.0,2024-03-22,4,2024-03-22,12,0.0,0.0,223.27,0.0,6107.780000000001,0.0,4616.82,4043.72,422.87,0.0,2414.68,6331.05,7117.2699999999995,1966.14,2414.68,7.0,0.0,1.0,4.0,4.0,0.0,4798.02,2873.95,6458.4,3698.77,17708.6,35743.57,23313.53,29935.170000000002,12278.798571428571,8266.692513747388,1357.9499999999998,20084.66,16650.36285714286,8694.622860454909,1357.9499999999998,35743.57,16703.615,7457.5527269417025,1357.9499999999998,35743.57,0.0068068622025456715,-0.02400953812567963
2024-03-23,9,9496.83,1055.2033333333334,691.1592616394574,15,1.6666666666666667,9,1.8888888888888888,4.567396535348241,3.7777777777777777,2024-03-23,5,2024-03-23,12,0.0,242.57,4543.49,858.57,2146.25,0.0,0.0,1705.95,0.0,0.0,0.0,5223.93,0.0,2347.76,1925.14,8.0,0.0,1.0,2.0,2.0,5.0,1985.36,2800.7,3579.7200000000003,1131.05,17829.14,19555.329999999998,20671.22,16554.52,10841.869999999999,7641.632942493339,1357.9499999999998,20084.66,15852.192142857142,8809.264075781188,1357.9499999999998,35743.57,16468.358666666663,7572.84814553431,1357.9499999999998,35743.57,-0.4673422273872997,-0.5011652991407198
2024-03-24,7,23367.35,3338.192857142857,1392.9347654707822,14,2.0,7,3.142857142857143,7.267016155859557,4.142857142857143,2024-03-24,6,2024-03-24,12,5498.39,0.0,0.0,3944.12,0.0,13025.26,0.0,0.0,899.58,0.0,0.0,7232.86,8593.78,3867.9,3672.81,6.0,1.0,0.0,0.0,4.0,3.0,0.0,5498.39,9736.52,8132.44,9496.83,1357.9499999999998,18267.74,15409.789999999999,13986.069999999998,7616.957828323999,3717.87,23367.35,16216.45,9019.747094338667,1357.9499999999998,35743.57,16733.610666666667,7673.190221567895,1357.9499999999998,35743.57,1.4605420966785756,0.6788734681326323
2024-03-25,4,9939.45,2484.8625,1693.5925040846357,6,1.5,4,11.75,9.142392101268317,3.25,2024-03-25,0,2024-03-25,13,0.0,0.0,0.0,0.0,0.0,3748.96,0.0,1220.66,0.0,4969.83,0.0,1666.68,1220.66,7052.110000000001,0.0,1.0,1.0,2.0,1.0,3.0,0.0,4969.83,2082.28,0.0,2887.34,23367.35,3717.87,19038.03,17708.809999999998,14874.867142857143,6500.227675591327,5698.04,23367.35,15566.551428571429,9127.945891413201,1357.9499999999998,35743.57,16474.632,7769.647185096995,1357.9499999999998,35743.57,-0.5746436801776837,-0.5708217792796488
2024-03-26,7,14760.48,2108.64,994.8094713059381,15,2.142857142857143,7,3.2857142857142856,8.199883855158879,3.857142857142857,2024-03-26,1,2024-03-26,13,2106.13,3112.3599999999997,0.0,1168.51,0.0,2643.08,0.0,4059.84,1670.56,0.0,0.0,7440.3,2839.0699999999997,4481.11,0.0,5.0,1.0,1.0,1.0,3.0,3.0,1838.03,7836.530000000001,1168.51,3917.41,9939.45,20084.66,13918.47,20579.97,14114.27,6087.409762715139,5698.04,23367.35,15626.695000000002,9119.021066808025,1357.9499999999998,35743.57,16280.649,7736.190675586413,1357.9499999999998,35743.57,0.48503991669559166,-0.09750538055175118
2024-03-27,14,21048.239999999998,1503.445714285714,732.2537627680119,29,2.0714285714285716,14,4.142857142857143,7.0039235471944625,2.4285714285714284,2024-03-27,2,2024-03-27,13,2807.4,1524.99,0.0,7547.7,2272.72,1704.18,0.0,0.0,0.0,2417.71,2773.54,11358.06,4388.59,4043.2,1258.39,9.0,0.0,5.0,8.0,5.0,1.0,4862.69,11083.7,3942.5299999999997,1159.32,14760.48,5698.04,23159.26,6050.47,16307.155714285715,5258.724876681445,9496.83,23367.35,15475.907857142856,9001.582714906894,1357.9499999999998,35743.57,16780.574666666667,7534.258150121167,1357.9499999999998,35743.57,0.4259861467919741,-0.411132128100243
2024-03-28,6,14080.17,2346.695,1119.0690135599323,10,1.6666666666666667,6,1.1666666666666667,7.4139508136125825,3.6666666666666665,2024-03-28,3,2024-03-28,13,3277.87,0.0,3307.44,1157.88,0.0,2800.78,0.0,3536.2,0.0,0.0,0.0,3617.94,3536.2,3277.87,3648.1600000000003,5.0,0.0,1.0,0.0,5.0,1.0,0.0,9304.35,1157.88,3617.94,21048.239999999998,17708.6,16355.2,25697.64,15788.808571428572,5276.358544392205,9496.83,23367.35,15313.405714285715,9005.022616023982,1357.9499999999998,35743.57,16393.325666666664,7356.595932884244,1357.9499999999998,35743.57,-0.3310523825269951,-0.2799830020766716
2024-03-29,8,16329.65,2041.20625,635.9777108164698,20,2.5,8,6.875,6.957780844904091,3.25,2024-03-29,4,2024-03-29,13,0.0,0.0,0.0,4242.049999999999,0.0,2305.04,0.0,0.0,1543.49,8239.07,0.0,6191.07,0.0,3008.01,7130.57,4.0,0.0,4.0,3.0,4.0,1.0,7250.0599999999995,1820.22,4752.0599999999995,2507.31,14080.17,17829.14,35743.57,10654.25,15574.595714285713,5209.736141897678,9496.83,23367.35,13926.697142857141,6855.067247239523,1357.9499999999998,23367.35,16582.505666666668,7276.4594478333665,1357.9499999999998,35743.57,0.15976227559752476,11.025221841746752
2024-03-30,5,11637.630000000001,2327.5260000000003,1305.7312349331314,12,2.4,5,6.4,9.73652915571047,3.6,2024-03-30,5,2024-03-30,13,1190.62,0.0,7305.49,0.0,0.0,0.0,0.0,2183.84,0.0,957.68,0.0,0.0,0.0,4852.96,6784.67,4.0,1.0,0.0,2.0,0.0,3.0,3895.28,0.0,6784.67,957.68,16329.65,9496.83,19555.329999999998,12857.27,15880.424285714285,4843.446588968946,9939.45,23367.35,13361.147142857142,6679.335387500358,1357.9499999999998,23367.35,16541.851000000002,7301.35516781757,1357.9499999999998,35743.57,-0.28733132675838113,2.130187446037651
2024-03-31,17,46926.32,2760.3717647058825,1326.9721250144787,31,1.8235294117647058,17,2.235294117647059,4.643939757424533,3.0588235294117645,2024-03-31,6,2024-03-31,13,0.0,3973.73,4201.19,6777.99,0.0,3918.67,7933.63,4389.53,0.0,8568.89,7162.6900000000005,9292.880000000001,15752.2,4404.91,17476.33,14.0,0.0,3.0,8.0,4.0,5.0,13333.86,3784.3500000000004,19757.01,10051.1,11637.630000000001,23367.35,1357.9499999999998,12714.92,19245.99142857143,12709.957630801951,9939.45,46926.32,16616.030714285713,10429.98681403803,3717.87,46926.32,17682.230999999996,9126.58184779979,1357.9499999999998,46926.32,3.0322917982441435,1.336425909126667
2024-04-01,2,4353.35,2176.675,61.21423404731937,3,1.5,2,1.0,5.656854249492381,2.5,2024-04-01,0,2024-04-01,14,0.0,0.0,2133.39,0.0,0.0,2219.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.35,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4353.35,0.0,0.0,46926.32,9939.45,3717.87,16595.5,18447.977142857144,13539.937257471207,4353.35,46926.32,16661.42214285714,10370.750537994367,4353.35,46926.32,17274.159333333333,9444.981883126029,1357.9499999999998,46926.32,-0.9072301002933961,-0.23599167433012047
